zone_id,hour_of_day,day_of_week,is_weekend,is_raining,base_zone_demand,prev_hour_orders,actual_orders
indiranagar,14,2,0,1,15,13,19
whitefield,14,2,0,1,12,11,15
marathahalli,14,2,0,1,14,17,11
hsr_layout,14,2,0,1,13,14,12
jp_nagar,14,2,0,1,11,13,12
electronic_city,14,2,0,1,10,11,12
hebbal,14,2,0,1,9,8,8
koramangala,15,2,0,1,18,22,23
indiranagar,15,2,0,1,15,18,15
whitefield,15,2,0,1,12,11,13
marathahalli,15,2,0,1,14,13,15
hsr_layout,15,2,0,1,13,14,13
jp_nagar,15,2,0,1,11,13,13
electronic_city,15,2,0,1,10,9,9
hebbal,15,2,0,1,9,11,10
koramangala,16,2,0,1,18,21,14
indiranagar,16,2,0,1,15,18,18
whitefield,16,2,0,1,12,13,12
marathahalli,16,2,0,1,14,13,17
hsr_layout,16,2,0,1,13,15,11
jp_nagar,16,2,0,1,11,13,15
electronic_city,16,2,0,1,10,12,9
hebbal,16,2,0,1,9,10,8
koramangala,17,2,0,1,18,22,22
indiranagar,17,2,0,1,15,19,17
whitefield,17,2,0,1,12,13,14
marathahalli,17,2,0,1,14,16,15
hsr_layout,17,2,0,1,13,15,12
jp_nagar,17,2,0,1,11,10,13
electronic_city,17,2,0,1,10,11,10
hebbal,17,2,0,1,9,9,8
koramangala,18,2,0,1,18,20,13
indiranagar,18,2,0,1,15,18,17
whitefield,18,2,0,1,12,15,11
marathahalli,18,2,0,1,14,14,13
hsr_layout,18,2,0,1,13,12,15
jp_nagar,18,2,0,1,11,10,9
electronic_city,18,2,0,1,10,11,14
hebbal,18,2,0,1,9,10,9
koramangala,19,2,0,1,18,41,48
indiranagar,19,2,0,1,15,40,32
whitefield,19,2,0,1,12,30,29
marathahalli,19,2,0,1,14,30,42
hsr_layout,19,2,0,1,13,39,33
jp_nagar,19,2,0,1,11,28,29
electronic_city,19,2,0,1,10,24,26
hebbal,19,2,0,1,9,23,25
koramangala,20,2,0,1,18,51,46
indiranagar,20,2,0,1,15,37,41
whitefield,20,2,0,1,12,25,34
marathahalli,20,2,0,1,14,39,43
hsr_layout,20,2,0,1,13,35,32
jp_nagar,20,2,0,1,11,27,32
electronic_city,20,2,0,1,10,23,24
hebbal,20,2,0,1,9,22,23
koramangala,21,2,0,1,18,45,49
indiranagar,21,2,0,1,15,35,42
whitefield,21,2,0,1,12,32,38
marathahalli,21,2,0,1,14,36,38
hsr_layout,21,2,0,1,13,32,38
jp_nagar,21,2,0,1,11,34,30
electronic_city,21,2,0,1,10,30,23
hebbal,21,2,0,1,9,22,29
koramangala,22,2,0,1,18,19,19
indiranagar,22,2,0,1,15,19,18
whitefield,22,2,0,1,12,10,11
marathahalli,22,2,0,1,14,13,16
hsr_layout,22,2,0,1,13,12,13
jp_nagar,22,2,0,1,11,14,11
electronic_city,22,2,0,1,10,11,9
hebbal,22,2,0,1,9,9,10
koramangala,23,2,0,1,18,22,19
indiranagar,23,2,0,1,15,14,13
whitefield,23,2,0,1,12,12,14
marathahalli,23,2,0,1,14,17,16
hsr_layout,23,2,0,1,13,14,15
jp_nagar,23,2,0,1,11,13,10
electronic_city,23,2,0,1,10,11,11
hebbal,23,2,0,1,9,10,9
koramangala,0,3,0,0,18,3,2
indiranagar,0,3,0,0,15,3,2
whitefield,0,3,0,0,12,2,0
marathahalli,0,3,0,0,14,2,2
hsr_layout,0,3,0,0,13,2,2
jp_nagar,0,3,0,0,11,2,2
electronic_city,0,3,0,0,10,1,2
hebbal,0,3,0,0,9,1,1
koramangala,1,3,0,0,18,3,3
indiranagar,1,3,0,0,15,2,3
whitefield,1,3,0,0,12,2,3
marathahalli,1,3,0,0,14,2,0
hsr_layout,1,3,0,0,13,2,0
jp_nagar,1,3,0,0,11,2,4
electronic_city,1,3,0,0,10,2,0
hebbal,1,3,0,0,9,2,0
koramangala,2,3,0,0,18,3,4
indiranagar,2,3,0,0,15,3,2
whitefield,2,3,0,0,12,2,1
marathahalli,2,3,0,0,14,3,3
hsr_layout,2,3,0,0,13,2,1
jp_nagar,2,3,0,0,11,1,2
electronic_city,2,3,0,0,10,1,0
hebbal,2,3,0,0,9,1,2
koramangala,3,3,0,0,18,3,5
indiranagar,3,3,0,0,15,3,1
whitefield,3,3,0,0,12,2,0
marathahalli,3,3,0,0,14,2,1
hsr_layout,3,3,0,0,13,2,1
jp_nagar,3,3,0,0,11,2,2
electronic_city,3,3,0,0,10,1,0
hebbal,3,3,0,0,9,1,0
koramangala,4,3,0,0,18,3,3
indiranagar,4,3,0,0,15,2,3
whitefield,4,3,0,0,12,2,1
marathahalli,4,3,0,0,14,2,1
hsr_layout,4,3,0,0,13,2,6
jp_nagar,4,3,0,0,11,2,3
electronic_city,4,3,0,0,10,1,1
hebbal,4,3,0,0,9,1,2
koramangala,5,3,0,0,18,4,2
indiranagar,5,3,0,0,15,3,4
whitefield,5,3,0,0,12,2,2
marathahalli,5,3,0,0,14,3,2
hsr_layout,5,3,0,0,13,2,1
jp_nagar,5,3,0,0,11,2,0
electronic_city,5,3,0,0,10,2,3
hebbal,5,3,0,0,9,1,0
koramangala,6,3,0,0,18,15,10
indiranagar,6,3,0,0,15,11,11
whitefield,6,3,0,0,12,10,7
marathahalli,6,3,0,0,14,12,10
hsr_layout,6,3,0,0,13,10,11
jp_nagar,6,3,0,0,11,7,10
electronic_city,6,3,0,0,10,9,7
hebbal,6,3,0,0,9,8,5
koramangala,7,3,0,0,18,21,19
indiranagar,7,3,0,0,15,20,17
whitefield,7,3,0,0,12,12,9
marathahalli,7,3,0,0,14,18,15
hsr_layout,7,3,0,0,13,15,13
jp_nagar,7,3,0,0,11,11,15
electronic_city,7,3,0,0,10,10,10
hebbal,7,3,0,0,9,10,10
koramangala,8,3,0,0,18,19,20
indiranagar,8,3,0,0,15,15,16
whitefield,8,3,0,0,12,14,17
marathahalli,8,3,0,0,14,16,16
hsr_layout,8,3,0,0,13,16,10
jp_nagar,8,3,0,0,11,10,15
electronic_city,8,3,0,0,10,12,11
hebbal,8,3,0,0,9,8,8
koramangala,9,3,0,0,18,25,21
indiranagar,9,3,0,0,15,14,18
whitefield,9,3,0,0,12,16,16
marathahalli,9,3,0,0,14,15,16
hsr_layout,9,3,0,0,13,15,15
jp_nagar,9,3,0,0,11,14,10
electronic_city,9,3,0,0,10,11,8
hebbal,9,3,0,0,9,10,12
koramangala,10,3,0,0,18,12,10
indiranagar,10,3,0,0,15,11,12
whitefield,10,3,0,0,12,9,7
marathahalli,10,3,0,0,14,13,11
hsr_layout,10,3,0,0,13,9,11
jp_nagar,10,3,0,0,11,8,5
electronic_city,10,3,0,0,10,7,7
hebbal,10,3,0,0,9,8,6
koramangala,11,3,0,0,18,26,30
indiranagar,11,3,0,0,15,20,27
whitefield,11,3,0,0,12,20,20
marathahalli,11,3,0,0,14,21,22
hsr_layout,11,3,0,0,13,21,21
jp_nagar,11,3,0,0,11,19,16
electronic_city,11,3,0,0,10,13,18
hebbal,11,3,0,0,9,16,16
koramangala,12,3,0,0,18,34,29
indiranagar,12,3,0,0,15,27,25
whitefield,12,3,0,0,12,20,20
marathahalli,12,3,0,0,14,25,23
hsr_layout,12,3,0,0,13,20,24
jp_nagar,12,3,0,0,11,17,16
electronic_city,12,3,0,0,10,13,13
hebbal,12,3,0,0,9,13,16
koramangala,13,3,0,0,18,27,26
indiranagar,13,3,0,0,15,24,23
whitefield,13,3,0,0,12,18,13
marathahalli,13,3,0,0,14,23,23
hsr_layout,13,3,0,0,13,23,23
jp_nagar,13,3,0,0,11,14,16
electronic_city,13,3,0,0,10,16,16
hebbal,13,3,0,0,9,12,12
koramangala,14,3,0,0,18,14,12
indiranagar,14,3,0,0,15,9,13
whitefield,14,3,0,0,12,10,9
marathahalli,14,3,0,0,14,12,7
hsr_layout,14,3,0,0,13,9,7
jp_nagar,14,3,0,0,11,7,10
electronic_city,14,3,0,0,10,8,7
hebbal,14,3,0,0,9,7,9
koramangala,15,3,0,0,18,14,17
indiranagar,15,3,0,0,15,12,10
whitefield,15,3,0,0,12,9,12
marathahalli,15,3,0,0,14,10,10
hsr_layout,15,3,0,0,13,12,8
jp_nagar,15,3,0,0,11,8,7
electronic_city,15,3,0,0,10,8,4
hebbal,15,3,0,0,9,7,9
koramangala,16,3,0,0,18,13,18
indiranagar,16,3,0,0,15,11,9
whitefield,16,3,0,0,12,9,8
marathahalli,16,3,0,0,14,10,11
hsr_layout,16,3,0,0,13,12,9
jp_nagar,16,3,0,0,11,9,5
electronic_city,16,3,0,0,10,8,7
hebbal,16,3,0,0,9,7,7
koramangala,17,3,0,0,18,15,12
indiranagar,17,3,0,0,15,10,10
whitefield,17,3,0,0,12,9,11
marathahalli,17,3,0,0,14,13,10
hsr_layout,17,3,0,0,13,8,11
jp_nagar,17,3,0,0,11,9,9
electronic_city,17,3,0,0,10,9,8
hebbal,17,3,0,0,9,7,5
koramangala,18,3,0,0,18,15,15
indiranagar,18,3,0,0,15,12,12
whitefield,18,3,0,0,12,9,6
marathahalli,18,3,0,0,14,13,12
hsr_layout,18,3,0,0,13,10,12
jp_nagar,18,3,0,0,11,7,6
electronic_city,18,3,0,0,10,8,8
hebbal,18,3,0,0,9,7,6
koramangala,19,3,0,0,18,34,37
indiranagar,19,3,0,0,15,27,26
whitefield,19,3,0,0,12,24,20
marathahalli,19,3,0,0,14,30,23
hsr_layout,19,3,0,0,13,29,23
jp_nagar,19,3,0,0,11,16,20
electronic_city,19,3,0,0,10,20,21
hebbal,19,3,0,0,9,19,15
koramangala,20,3,0,0,18,35,36
indiranagar,20,3,0,0,15,26,30
whitefield,20,3,0,0,12,24,22
marathahalli,20,3,0,0,14,22,27
hsr_layout,20,3,0,0,13,25,25
jp_nagar,20,3,0,0,11,21,17
electronic_city,20,3,0,0,10,16,17
hebbal,20,3,0,0,9,15,18
koramangala,21,3,0,0,18,38,33
indiranagar,21,3,0,0,15,27,24
whitefield,21,3,0,0,12,22,21
marathahalli,21,3,0,0,14,29,29
hsr_layout,21,3,0,0,13,24,29
jp_nagar,21,3,0,0,11,18,23
electronic_city,21,3,0,0,10,20,20
hebbal,21,3,0,0,9,19,16
koramangala,22,3,0,0,18,12,10
indiranagar,22,3,0,0,15,12,10
whitefield,22,3,0,0,12,9,12
marathahalli,22,3,0,0,14,11,12
hsr_layout,22,3,0,0,13,12,8
jp_nagar,22,3,0,0,11,9,6
electronic_city,22,3,0,0,10,7,5
hebbal,22,3,0,0,9,8,3
koramangala,23,3,0,0,18,11,14
indiranagar,23,3,0,0,15,12,12
whitefield,23,3,0,0,12,7,8
marathahalli,23,3,0,0,14,12,9
hsr_layout,23,3,0,0,13,10,13
jp_nagar,23,3,0,0,11,7,6
electronic_city,23,3,0,0,10,8,8
hebbal,23,3,0,0,9,6,4
koramangala,0,4,0,0,18,3,3
indiranagar,0,4,0,0,15,2,3
whitefield,0,4,0,0,12,2,2
marathahalli,0,4,0,0,14,2,2
hsr_layout,0,4,0,0,13,2,2
jp_nagar,0,4,0,0,11,2,0
electronic_city,0,4,0,0,10,1,1
hebbal,0,4,0,0,9,1,2
koramangala,1,4,0,0,18,3,3
indiranagar,1,4,0,0,15,2,3
whitefield,1,4,0,0,12,2,0
marathahalli,1,4,0,0,14,2,0
hsr_layout,1,4,0,0,13,2,0
jp_nagar,1,4,0,0,11,1,3
electronic_city,1,4,0,0,10,2,3
hebbal,1,4,0,0,9,1,2
koramangala,2,4,0,0,18,2,3
indiranagar,2,4,0,0,15,3,0
whitefield,2,4,0,0,12,2,0
marathahalli,2,4,0,0,14,2,2
hsr_layout,2,4,0,0,13,2,2
jp_nagar,2,4,0,0,11,2,1
electronic_city,2,4,0,0,10,2,2
hebbal,2,4,0,0,9,1,1
koramangala,3,4,0,0,18,4,4
indiranagar,3,4,0,0,15,2,2
whitefield,3,4,0,0,12,2,3
marathahalli,3,4,0,0,14,3,1
hsr_layout,3,4,0,0,13,2,0
jp_nagar,3,4,0,0,11,2,0
electronic_city,3,4,0,0,10,1,1
hebbal,3,4,0,0,9,2,2
koramangala,4,4,0,0,18,3,2
indiranagar,4,4,0,0,15,3,2
whitefield,4,4,0,0,12,2,0
marathahalli,4,4,0,0,14,2,3
hsr_layout,4,4,0,0,13,2,1
jp_nagar,4,4,0,0,11,2,1
electronic_city,4,4,0,0,10,2,3
hebbal,4,4,0,0,9,1,1
koramangala,5,4,0,0,18,3,1
indiranagar,5,4,0,0,15,2,0
whitefield,5,4,0,0,12,2,1
marathahalli,5,4,0,0,14,3,0
hsr_layout,5,4,0,0,13,2,2
jp_nagar,5,4,0,0,11,2,1
electronic_city,5,4,0,0,10,1,2
hebbal,5,4,0,0,9,1,0
koramangala,6,4,0,0,18,14,17
indiranagar,6,4,0,0,15,10,15
whitefield,6,4,0,0,12,10,8
marathahalli,6,4,0,0,14,13,12
hsr_layout,6,4,0,0,13,10,9
jp_nagar,6,4,0,0,11,9,7
electronic_city,6,4,0,0,10,7,5
hebbal,6,4,0,0,9,6,5
koramangala,7,4,0,0,18,19,22
indiranagar,7,4,0,0,15,15,15
whitefield,7,4,0,0,12,15,13
marathahalli,7,4,0,0,14,19,14
hsr_layout,7,4,0,0,13,14,14
jp_nagar,7,4,0,0,11,15,10
electronic_city,7,4,0,0,10,14,14
hebbal,7,4,0,0,9,9,9
koramangala,8,4,0,0,18,24,19
indiranagar,8,4,0,0,15,15,14
whitefield,8,4,0,0,12,14,14
marathahalli,8,4,0,0,14,16,14
hsr_layout,8,4,0,0,13,13,17
jp_nagar,8,4,0,0,11,12,12
electronic_city,8,4,0,0,10,9,12
hebbal,8,4,0,0,9,9,7
koramangala,9,4,0,0,18,17,23
indiranagar,9,4,0,0,15,16,17
whitefield,9,4,0,0,12,13,8
marathahalli,9,4,0,0,14,14,16
hsr_layout,9,4,0,0,13,13,14
jp_nagar,9,4,0,0,11,12,11
electronic_city,9,4,0,0,10,12,11
hebbal,9,4,0,0,9,10,11
koramangala,10,4,0,0,18,16,10
indiranagar,10,4,0,0,15,12,14
whitefield,10,4,0,0,12,10,10
marathahalli,10,4,0,0,14,9,9
hsr_layout,10,4,0,0,13,11,12
jp_nagar,10,4,0,0,11,9,8
electronic_city,10,4,0,0,10,7,8
hebbal,10,4,0,0,9,7,3
koramangala,11,4,0,0,18,27,35
indiranagar,11,4,0,0,15,23,18
whitefield,11,4,0,0,12,19,22
marathahalli,11,4,0,0,14,21,17
hsr_layout,11,4,0,0,13,19,19
jp_nagar,11,4,0,0,11,19,17
electronic_city,11,4,0,0,10,14,18
hebbal,11,4,0,0,9,12,13
koramangala,12,4,0,0,18,30,32
indiranagar,12,4,0,0,15,21,24
whitefield,12,4,0,0,12,17,17
marathahalli,12,4,0,0,14,18,21
hsr_layout,12,4,0,0,13,22,18
jp_nagar,12,4,0,0,11,15,17
electronic_city,12,4,0,0,10,15,17
hebbal,12,4,0,0,9,16,12
koramangala,13,4,0,0,18,34,30
indiranagar,13,4,0,0,15,26,25
whitefield,13,4,0,0,12,17,16
marathahalli,13,4,0,0,14,25,26
hsr_layout,13,4,0,0,13,22,20
jp_nagar,13,4,0,0,11,18,15
electronic_city,13,4,0,0,10,13,18
hebbal,13,4,0,0,9,14,13
koramangala,14,4,0,0,18,13,15
indiranagar,14,4,0,0,15,12,9
whitefield,14,4,0,0,12,7,8
marathahalli,14,4,0,0,14,9,8
hsr_layout,14,4,0,0,13,9,8
jp_nagar,14,4,0,0,11,9,7
electronic_city,14,4,0,0,10,6,6
hebbal,14,4,0,0,9,8,7
koramangala,15,4,0,0,18,11,13
indiranagar,15,4,0,0,15,11,9
whitefield,15,4,0,0,12,10,7
marathahalli,15,4,0,0,14,11,7
hsr_layout,15,4,0,0,13,9,7
jp_nagar,15,4,0,0,11,10,9
electronic_city,15,4,0,0,10,7,7
hebbal,15,4,0,0,9,6,5
koramangala,16,4,0,0,18,14,14
indiranagar,16,4,0,0,15,12,8
whitefield,16,4,0,0,12,7,10
marathahalli,16,4,0,0,14,10,11
hsr_layout,16,4,0,0,13,9,8
jp_nagar,16,4,0,0,11,8,8
electronic_city,16,4,0,0,10,7,9
hebbal,16,4,0,0,9,7,4
koramangala,17,4,0,0,18,11,12
indiranagar,17,4,0,0,15,9,10
whitefield,17,4,0,0,12,10,5
marathahalli,17,4,0,0,14,13,8
hsr_layout,17,4,0,0,13,8,8
jp_nagar,17,4,0,0,11,8,7
electronic_city,17,4,0,0,10,8,6
hebbal,17,4,0,0,9,5,5
koramangala,18,4,0,0,18,16,15
indiranagar,18,4,0,0,15,11,10
whitefield,18,4,0,0,12,9,11
marathahalli,18,4,0,0,14,12,8
hsr_layout,18,4,0,0,13,9,8
jp_nagar,18,4,0,0,11,10,11
electronic_city,18,4,0,0,10,7,6
hebbal,18,4,0,0,9,8,5
koramangala,19,4,0,0,18,27,27
indiranagar,19,4,0,0,15,27,29
whitefield,19,4,0,0,12,20,22
marathahalli,19,4,0,0,14,27,24
hsr_layout,19,4,0,0,13,22,22
jp_nagar,19,4,0,0,11,18,23
electronic_city,19,4,0,0,10,18,19
hebbal,19,4,0,0,9,16,21
koramangala,20,4,0,0,18,33,29
indiranagar,20,4,0,0,15,27,27
whitefield,20,4,0,0,12,21,26
marathahalli,20,4,0,0,14,30,29
hsr_layout,20,4,0,0,13,27,23
jp_nagar,20,4,0,0,11,22,23
electronic_city,20,4,0,0,10,21,19
hebbal,20,4,0,0,9,16,14
koramangala,21,4,0,0,18,30,30
indiranagar,21,4,0,0,15,29,28
whitefield,21,4,0,0,12,25,27
marathahalli,21,4,0,0,14,24,29
hsr_layout,21,4,0,0,13,24,30
jp_nagar,21,4,0,0,11,25,18
electronic_city,21,4,0,0,10,21,18
hebbal,21,4,0,0,9,15,19
koramangala,22,4,0,0,18,11,11
indiranagar,22,4,0,0,15,13,10
whitefield,22,4,0,0,12,10,12
marathahalli,22,4,0,0,14,11,10
hsr_layout,22,4,0,0,13,9,8
jp_nagar,22,4,0,0,11,10,9
electronic_city,22,4,0,0,10,6,9
hebbal,22,4,0,0,9,8,8
koramangala,23,4,0,0,18,13,13
indiranagar,23,4,0,0,15,13,12
whitefield,23,4,0,0,12,9,8
marathahalli,23,4,0,0,14,9,13
hsr_layout,23,4,0,0,13,12,10
jp_nagar,23,4,0,0,11,8,11
electronic_city,23,4,0,0,10,7,6
hebbal,23,4,0,0,9,6,6
koramangala,0,5,1,0,18,5,3
indiranagar,0,5,1,0,15,3,1
whitefield,0,5,1,0,12,2,1
marathahalli,0,5,1,0,14,4,3
hsr_layout,0,5,1,0,13,3,3
jp_nagar,0,5,1,0,11,2,5
electronic_city,0,5,1,0,10,2,2
hebbal,0,5,1,0,9,2,3
koramangala,1,5,1,0,18,5,4
indiranagar,1,5,1,0,15,4,6
whitefield,1,5,1,0,12,3,6
marathahalli,1,5,1,0,14,3,3
hsr_layout,1,5,1,0,13,2,1
jp_nagar,1,5,1,0,11,2,1
electronic_city,1,5,1,0,10,2,2
hebbal,1,5,1,0,9,2,2
koramangala,2,5,1,0,18,4,5
indiranagar,2,5,1,0,15,3,4
whitefield,2,5,1,0,12,2,3
marathahalli,2,5,1,0,14,4,2
hsr_layout,2,5,1,0,13,3,3
jp_nagar,2,5,1,0,11,2,5
electronic_city,2,5,1,0,10,2,3
hebbal,2,5,1,0,9,2,2
koramangala,3,5,1,0,18,5,6
indiranagar,3,5,1,0,15,4,2
whitefield,3,5,1,0,12,3,2
marathahalli,3,5,1,0,14,3,1
hsr_layout,3,5,1,0,13,3,2
jp_nagar,3,5,1,0,11,3,1
electronic_city,3,5,1,0,10,2,3
hebbal,3,5,1,0,9,2,1
koramangala,4,5,1,0,18,3,2
indiranagar,4,5,1,0,15,4,6
whitefield,4,5,1,0,12,2,2
marathahalli,4,5,1,0,14,4,3
hsr_layout,4,5,1,0,13,3,3
jp_nagar,4,5,1,0,11,3,0
electronic_city,4,5,1,0,10,3,3
hebbal,4,5,1,0,9,2,2
koramangala,5,5,1,0,18,4,6
indiranagar,5,5,1,0,15,3,1
whitefield,5,5,1,0,12,3,3
marathahalli,5,5,1,0,14,4,3
hsr_layout,5,5,1,0,13,2,3
jp_nagar,5,5,1,0,11,2,0
electronic_city,5,5,1,0,10,2,2
hebbal,5,5,1,0,9,2,0
koramangala,6,5,1,0,18,18,20
indiranagar,6,5,1,0,15,14,11
whitefield,6,5,1,0,12,13,8
marathahalli,6,5,1,0,14,12,17
hsr_layout,6,5,1,0,13,14,13
jp_nagar,6,5,1,0,11,11,7
electronic_city,6,5,1,0,10,9,10
hebbal,6,5,1,0,9,8,8
koramangala,7,5,1,0,18,31,27
indiranagar,7,5,1,0,15,27,21
whitefield,7,5,1,0,12,22,25
marathahalli,7,5,1,0,14,20,22
hsr_layout,7,5,1,0,13,20,24
jp_nagar,7,5,1,0,11,20,16
electronic_city,7,5,1,0,10,16,12
hebbal,7,5,1,0,9,13,14
koramangala,8,5,1,0,18,22,29
indiranagar,8,5,1,0,15,27,19
whitefield,8,5,1,0,12,16,14
marathahalli,8,5,1,0,14,21,23
hsr_layout,8,5,1,0,13,16,23
jp_nagar,8,5,1,0,11,19,13
electronic_city,8,5,1,0,10,18,18
hebbal,8,5,1,0,9,16,14
koramangala,9,5,1,0,18,29,26
indiranagar,9,5,1,0,15,23,24
whitefield,9,5,1,0,12,18,20
marathahalli,9,5,1,0,14,22,20
hsr_layout,9,5,1,0,13,22,17
jp_nagar,9,5,1,0,11,19,17
electronic_city,9,5,1,0,10,16,15
hebbal,9,5,1,0,9,12,15
koramangala,10,5,1,0,18,18,18
indiranagar,10,5,1,0,15,14,12
whitefield,10,5,1,0,12,12,11
marathahalli,10,5,1,0,14,16,13
hsr_layout,10,5,1,0,13,13,13
jp_nagar,10,5,1,0,11,9,10
electronic_city,10,5,1,0,10,8,9
hebbal,10,5,1,0,9,8,9
koramangala,11,5,1,0,18,32,31
indiranagar,11,5,1,0,15,33,33
whitefield,11,5,1,0,12,26,21
marathahalli,11,5,1,0,14,31,30
hsr_layout,11,5,1,0,13,24,29
jp_nagar,11,5,1,0,11,18,20
electronic_city,11,5,1,0,10,20,19
hebbal,11,5,1,0,9,21,16
koramangala,12,5,1,0,18,42,32
indiranagar,12,5,1,0,15,30,35
whitefield,12,5,1,0,12,23,23
marathahalli,12,5,1,0,14,32,28
hsr_layout,12,5,1,0,13,26,26
jp_nagar,12,5,1,0,11,22,23
electronic_city,12,5,1,0,10,23,16
hebbal,12,5,1,0,9,20,17
koramangala,13,5,1,0,18,37,39
indiranagar,13,5,1,0,15,28,30
whitefield,13,5,1,0,12,29,22
marathahalli,13,5,1,0,14,23,33
hsr_layout,13,5,1,0,13,27,24
jp_nagar,13,5,1,0,11,26,22
electronic_city,13,5,1,0,10,18,21
hebbal,13,5,1,0,9,19,15
koramangala,14,5,1,0,18,20,19
indiranagar,14,5,1,0,15,14,21
whitefield,14,5,1,0,12,10,9
marathahalli,14,5,1,0,14,14,14
hsr_layout,14,5,1,0,13,14,11
jp_nagar,14,5,1,0,11,12,11
electronic_city,14,5,1,0,10,10,9
hebbal,14,5,1,0,9,7,9
koramangala,15,5,1,0,18,18,18
indiranagar,15,5,1,0,15,17,17
whitefield,15,5,1,0,12,10,11
marathahalli,15,5,1,0,14,13,14
hsr_layout,15,5,1,0,13,11,14
jp_nagar,15,5,1,0,11,9,10
electronic_city,15,5,1,0,10,9,8
hebbal,15,5,1,0,9,10,10
koramangala,16,5,1,0,18,18,14
indiranagar,16,5,1,0,15,14,19
whitefield,16,5,1,0,12,10,10
marathahalli,16,5,1,0,14,13,14
hsr_layout,16,5,1,0,13,15,13
jp_nagar,16,5,1,0,11,13,10
electronic_city,16,5,1,0,10,9,7
hebbal,16,5,1,0,9,7,7
koramangala,17,5,1,0,18,16,18
indiranagar,17,5,1,0,15,15,11
whitefield,17,5,1,0,12,10,8
marathahalli,17,5,1,0,14,16,10
hsr_layout,17,5,1,0,13,15,14
jp_nagar,17,5,1,0,11,13,13
electronic_city,17,5,1,0,10,12,12
hebbal,17,5,1,0,9,8,10
koramangala,18,5,1,0,18,21,19
indiranagar,18,5,1,0,15,13,15
whitefield,18,5,1,0,12,12,11
marathahalli,18,5,1,0,14,14,15
hsr_layout,18,5,1,0,13,11,15
jp_nagar,18,5,1,0,11,13,11
electronic_city,18,5,1,0,10,12,15
hebbal,18,5,1,0,9,8,10
koramangala,19,5,1,0,18,43,48
indiranagar,19,5,1,0,15,36,42
whitefield,19,5,1,0,12,26,27
marathahalli,19,5,1,0,14,31,35
hsr_layout,19,5,1,0,13,30,30
jp_nagar,19,5,1,0,11,31,24
electronic_city,19,5,1,0,10,21,27
hebbal,19,5,1,0,9,21,22
koramangala,20,5,1,0,18,41,43
indiranagar,20,5,1,0,15,40,35
whitefield,20,5,1,0,12,34,31
marathahalli,20,5,1,0,14,36,35
hsr_layout,20,5,1,0,13,33,33
jp_nagar,20,5,1,0,11,30,26
electronic_city,20,5,1,0,10,28,26
hebbal,20,5,1,0,9,23,18
koramangala,21,5,1,0,18,43,50
indiranagar,21,5,1,0,15,43,43
whitefield,21,5,1,0,12,32,30
marathahalli,21,5,1,0,14,27,28
hsr_layout,21,5,1,0,13,34,30
jp_nagar,21,5,1,0,11,26,24
electronic_city,21,5,1,0,10,28,20
hebbal,21,5,1,0,9,23,25
koramangala,22,5,1,0,18,21,16
indiranagar,22,5,1,0,15,14,15
whitefield,22,5,1,0,12,10,13
marathahalli,22,5,1,0,14,15,13
hsr_layout,22,5,1,0,13,14,10
jp_nagar,22,5,1,0,11,10,13
electronic_city,22,5,1,0,10,12,12
hebbal,22,5,1,0,9,10,8
koramangala,23,5,1,0,18,16,18
indiranagar,23,5,1,0,15,13,13
whitefield,23,5,1,0,12,14,10
marathahalli,23,5,1,0,14,16,9
hsr_layout,23,5,1,0,13,16,11
jp_nagar,23,5,1,0,11,11,10
electronic_city,23,5,1,0,10,11,13
hebbal,23,5,1,0,9,9,7
koramangala,0,6,1,0,18,4,6
indiranagar,0,6,1,0,15,4,1
whitefield,0,6,1,0,12,2,2
marathahalli,0,6,1,0,14,3,3
hsr_layout,0,6,1,0,13,3,1
jp_nagar,0,6,1,0,11,3,1
electronic_city,0,6,1,0,10,2,1
hebbal,0,6,1,0,9,2,1
koramangala,1,6,1,0,18,5,7
indiranagar,1,6,1,0,15,3,3
whitefield,1,6,1,0,12,3,2
marathahalli,1,6,1,0,14,3,3
hsr_layout,1,6,1,0,13,3,3
jp_nagar,1,6,1,0,11,2,2
electronic_city,1,6,1,0,10,2,1
hebbal,1,6,1,0,9,2,2
koramangala,2,6,1,0,18,4,5
indiranagar,2,6,1,0,15,4,5
whitefield,2,6,1,0,12,3,2
marathahalli,2,6,1,0,14,3,5
hsr_layout,2,6,1,0,13,3,2
jp_nagar,2,6,1,0,11,2,2
electronic_city,2,6,1,0,10,2,1
hebbal,2,6,1,0,9,2,1
koramangala,3,6,1,0,18,3,7
indiranagar,3,6,1,0,15,3,3
whitefield,3,6,1,0,12,2,3
marathahalli,3,6,1,0,14,3,0
hsr_layout,3,6,1,0,13,2,2
jp_nagar,3,6,1,0,11,3,2
electronic_city,3,6,1,0,10,2,0
hebbal,3,6,1,0,9,2,2
koramangala,4,6,1,0,18,4,3
indiranagar,4,6,1,0,15,4,3
whitefield,4,6,1,0,12,3,3
marathahalli,4,6,1,0,14,3,2
hsr_layout,4,6,1,0,13,3,2
jp_nagar,4,6,1,0,11,2,2
electronic_city,4,6,1,0,10,2,3
hebbal,4,6,1,0,9,2,2
koramangala,5,6,1,0,18,5,3
indiranagar,5,6,1,0,15,3,3
whitefield,5,6,1,0,12,3,4
marathahalli,5,6,1,0,14,3,5
hsr_layout,5,6,1,0,13,3,2
jp_nagar,5,6,1,0,11,3,3
